assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_percent,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
5,2005-04-11,2,243,True,True,100,100,5,0.32,31,532529,None,,0,0,-4,4,187.5,191,126,101,6.46,None,,0,3,0.0,8.1,10,1.93,0.12,5.67,0.36,3.74,23.41,1.5,0.24,Jack,4.3,70,21,18,1.15,2,False,70.2,209,102,163,False,228.2,265,110,,1408,,2025-09-13T21:30:08.019508Z,51,241,145,p532529,1,0,None,0,,532529.jpg,3.1,192,75,0,54,0,241,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Hinshelwood,0.2,381,127,False,None,16,1.02,a,16,6,36,2022-12-30,292.0,99,60,71,79830,350,36910,3437,0.8,13.9,Hinshelwood,0
0,2000-11-21,2,48,True,True,100,100,1,0.45,3,219249,None,,0,0,0,0,67.7,325,177,10,4.46,None,,1,3,0.0,0.9,2,0.18,0.08,1.39,0.62,1.21,2.53,1.13,0.54,Matt,0.7,281,136,3,1.34,1,False,19.6,390,180,164,False,65.4,407,178,,202,,2025-09-02T12:06:29.272628Z,55,140,87,p219249,0,0,3,0,,219249.jpg,2.7,241,95,0,2,0,58,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",O'Riley,0.3,303,103,False,None,2,0.89,a,5,6,36,2024-08-26,63.0,320,168,16,132874,96,200318,169,0.1,2.9,O'Riley,0
0,2001-06-17,0,0,False,True,0,0,0,0,0,516211,None,,0,0,-1,1,0.0,812,361,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Abdallah,0.0,790,348,0,0,0,False,0.0,813,361,165,False,0.0,813,361,,0,has joined Lens permanently.,2025-09-02T12:06:29.290672Z,54,177,112,p516211,0,0,None,0,,516211.jpg,0.0,814,362,0,0,0,189,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Sima,0.0,740,311,False,None,0,0,u,0,6,36,2021-08-30,0.0,810,360,0,247,0,2253,1,0.0,0.0,Sima,0
4,2003-10-06,7,401,True,True,100,100,6,0.28,53,509416,None,,0,0,-2,2,251.0,152,102,223,10.57,2,,2,3,0.0,6.9,3,1.15,0.05,3.85,0.18,2.70,26.67,1.26,0.13,Yasin,3.7,88,32,23,1.09,3,False,84.1,154,80,166,False,358.0,182,70,,1899,,2026-03-03T13:30:09.861024Z,48,371,231,p509416,0,0,None,0,,509416.jpg,3.6,108,49,0,123,0,206,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Ayari,0.4,292,99,False,None,20,0.95,a,47,6,36,2023-01-30,229.0,130,76,96,212701,389,191443,4815,0.8,20.0,Ayari,1
0,2004-01-03,0,175,True,True,100,100,5,0.33,54,535301,None,,0,0,-5,5,105.8,277,168,164,10.7,None,,0,3,0.0,2.1,3,0.61,0.04,1.17,0.08,0.56,17.43,1.14,0.04,Carlos,1.3,222,106,17,1.11,0,False,25.4,370,175,167,False,116.6,359,160,,1380,,2026-01-15T20:30:09.550299Z,45,460,277,p535301,0,0,None,0,,535301.jpg,1.7,391,167,0,81,0,38,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Baleba,1.4,167,56,False,None,20,1.3,a,29,6,36,2023-08-29,31.0,367,188,45,209917,1046,564159,3928,0.3,10.0,Baleba,5
1,2003-03-27,9,360,True,True,50,100,8,0.35,46,514254,None,,0,0,-1,1,317.0,109,78,226,10.0,5,,2,3,0.0,3.5,1,1.70,0.08,7.01,0.31,5.31,27.68,1.22,0.23,Diego,2.0,162,71,25,1.11,5,False,115.0,83,50,169,False,437.2,131,42,,2034,Knee injury - 50% chance of playing,2026-04-20T12:00:07.818437Z,49,334,205,p514254,0,0,None,0,,514254.jpg,3.2,174,69,0,104,0,168,False,0,0.0,https://www.brightonandhovealbion.com/media-article/mft-match-preview-bha-chelsea-pl-april-2026?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Gómez Amarilla,0.6,249,87,False,None,25,1.11,d,76,6,36,2025-01-01,394.0,65,39,95,223390,128,126670,24646,0.4,19.4,Gomez,9
1,1986-01-04,0,153,True,True,25,25,2,0.25,24,15157,None,,0,0,-1,1,149.5,226,145,76,9.58,None,,0,3,0.0,-0.1,0,0.65,0.08,1.68,0.21,1.03,11.32,1.43,0.13,James,0.0,700,284,14,1.76,1,False,34.4,337,165,170,False,137.6,339,152,,714,Knock - 25% chance of playing,2026-04-11T20:30:08.760792Z,49,284,176,p15157,0,0,1,0,,15157.jpg,1.8,376,160,0,38,0,241,False,0,0.0,https://www.brightonandhovealbion.com/media-article/mft-match-preview-bha-chelsea-pl-april-2026?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Milner,0.1,473,163,False,None,6,0.76,d,14,6,36,2023-07-01,59.0,326,170,34,19514,12,24660,251,0.0,6.9,Milner,2
0,2002-06-16,0,0,False,True,0,0,0,0,0,441192,None,,0,0,-1,1,0.0,780,341,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jeremy,0.0,721,300,0,0,0,False,0.0,784,341,171,False,0.0,784,341,,0,has joined Middlesbrough on loan for the rest of the season.,2026-01-27T16:47:58.618791Z,49,325,201,p441192,0,0,None,0,,441192.jpg,0.0,785,342,0,0,0,62,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Sarmiento Morante,0.0,716,294,False,None,0,0,u,0,6,36,2021-09-21,0.0,776,339,0,197,0,2981,1,0.0,0.0,Sarmiento,0
0,2006-04-08,0,15,False,True,0,0,0,0.0,0,549074,None,,0,0,-2,2,2.4,463,221,5,7.89,None,,0,3,0.0,0.0,0,0.03,0.05,0.07,0.11,0.04,1.72,2.72,0.06,Tom,0.0,699,283,2,3.16,0,False,1.6,478,217,172,False,6.0,481,217,,57,has joined Millwall on loan for the rest of the season.,2026-02-02T13:42:58.389602Z,48,373,233,p549074,0,0,None,0,,549074.jpg,0.8,520,241,0,4,0,241,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Watson,0.0,655,258,False,None,0,0.0,u,1,6,36,2025-06-01,7.0,431,207,5,2397,0,4295,9,0.0,1.0,Watson,1
4,1999-11-16,6,383,True,True,100,100,6,0.3,100,467779,None,,0,0,-1,1,284.0,130,87,262,13.14,None,,1,3,0.0,12.9,2,1.84,0.09,3.76,0.19,1.92,21.88,1.1,0.1,Mats,6.7,24,9,22,1.1,2,False,96.0,124,71,173,False,466.4,120,39,,1794,,2025-12-31T00:00:09.404007Z,49,329,204,p467779,0,0,None,0,,467779.jpg,3.8,85,37,0,98,0,152,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Wieffer,0.5,272,91,False,None,21,1.05,a,64,6,36,2024-07-06,209.0,150,85,91,170791,1369,103114,19939,1.4,18.6,Wieffer,8
0,2005-11-18,0,0,False,True,0,0,0,0,0,611695,None,,0,0,0,0,0.0,801,355,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Malick,0.0,754,325,0,0,0,False,0.0,803,355,174,False,0.0,803,355,,0,Has joined Swansea City on loan for the rest of the season.,2025-08-15T12:03:00.771795Z,50,281,174,p611695,0,0,None,0,,611695.jpg,0.0,804,356,0,0,0,54,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Yalcouyé,0.0,785,341,False,None,0,0,u,0,6,36,2024-07-12,0.0,796,353,0,0,0,1267,0,0.0,0.0,Yalcouye,0
0,2005-09-21,0,3,False,True,0,0,0,0.0,0,567121,None,,0,0,-1,1,0.0,675,263,0,0.0,None,,0,3,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Joe,0.0,573,194,0,0.0,0,False,0.0,682,262,175,False,0.0,680,260,,1,has joined Stevenage permanently.,2026-02-06T22:48:38.233784Z,44,563,339,p567121,0,0,None,0,,567121.jpg,1.0,478,211,0,0,0,241,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Knight,0.1,548,203,False,None,0,0.0,u,0,6,36,2025-01-31,0.0,656,255,1,11030,0,15364,44,0.0,0.2,Knight,0
0,None,0,0,False,True,0,0,0,0,0,550141,None,,0,0,0,0,0.0,716,294,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Adrian,0.0,626,229,0,0,0,False,0.0,722,293,176,False,0.0,721,292,,0,has joined Dinamo Bucharest permanently.,2025-09-22T21:46:15.598017Z,45,465,282,p550141,0,0,None,0,,550141.jpg,0.0,726,297,0,0,0,None,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Mazilu,0.0,697,281,False,None,0,0,u,0,6,36,None,0.0,700,287,0,1435,0,4617,4,0.0,0.0,Mazilu,0
0,2003-10-15,0,0,False,True,0,0,0,0,0,513834,None,,0,0,0,0,0.0,707,285,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Andrew,0.0,617,220,0,0,0,False,0.0,713,284,177,False,0.0,712,283,,0,Has joined Los Angeles FC on loan for the rest of the season.,2025-08-22T14:16:38.542849Z,45,454,271,p513834,0,0,None,0,,513834.jpg,0.0,717,288,0,0,0,104,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Moran,0.0,712,290,False,None,0,0,u,0,6,36,2021-08-23,0.0,691,278,0,490,0,5119,4,0.0,0.0,Moran,0
0,1990-11-26,18,473,True,True,100,100,8,0.37,35,50175,None,,0,0,-2,2,286.2,127,8,97,4.43,4,,3,4,0.0,6.1,8,1.32,0.06,13.11,0.6,11.79,27.46,1.25,0.54,Danny,3.3,113,16,23,1.05,13,False,152.9,37,8,178,False,546.4,79,5,,1972,,2025-12-19T14:00:08.695558Z,63,62,21,p50175,0,2,2,0,,50175.jpg,3.5,126,9,0,42,0,241,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Welbeck,6.7,57,10,False,None,22,1.0,a,20,6,36,2020-10-18,703.0,19,11,116,2864820,20806,2416044,149287,0.5,18.4,Welbeck,5
0,2004-10-19,0,0,False,True,0,0,0,0,0,487117,None,,0,0,0,0,0.0,816,89,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Evan,0.0,797,85,0,0,0,False,0.0,817,89,179,False,0.0,817,89,,0,Has joined AS Roma on loan for the rest of the season,2025-07-24T10:13:22.396984Z,55,148,36,p487117,0,0,None,0,,487117.jpg,0.0,818,89,0,0,0,104,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Ferguson,0.0,760,92,False,None,0,0,u,0,6,36,2021-08-23,0.0,814,89,0,0,0,1562,1,0.0,0.0,Ferguson,0
1,2006-01-06,0,55,True,True,0,0,0,0.0,2,608181,None,,0,0,-3,3,65.7,330,40,15,10.23,None,,0,4,0.0,0.0,0,0.11,0.08,0.55,0.38,0.44,2.59,1.77,0.3,Stefanos,0.0,770,82,2,1.36,1,False,17.7,394,50,180,False,66.6,406,48,,132,Knee injury - Expected back 01 Jun,2025-12-04T09:00:09.057817Z,52,218,51,p608181,0,0,None,0,,608181.jpg,1.8,382,44,0,10,0,83,False,0,0.0,https://www.brightonandhovealbion.com/media-article/mft-injury-update-stefanos-tzimas-out-for-season-december-2025?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Tzimas,0.1,540,75,False,None,1,0.68,i,3,6,36,2025-02-03,44.0,344,54,16,13469,39,23478,41,0.0,3.1,Tzimas,0
1,2007-05-30,3,123,True,True,None,None,1,0.3,5,647850,None,,0,0,-2,2,91.8,295,32,38,11.4,None,,0,4,0.0,0.1,1,0.28,0.08,2.08,0.62,1.80,4.66,1.4,0.54,Charalampos,0.3,336,46,7,2.1,2,False,41.9,307,34,181,False,130.0,345,34,,300,,None,48,375,64,p647850,0,0,None,0,,647850.jpg,1.8,375,42,0,22,0,83,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Kostoulas,0.3,310,48,False,None,2,0.6,a,11,6,36,2025-07-01,198.0,159,37,31,56988,267,79191,556,0.1,6.5,Kostoulas,2
0,2007-06-11,0,3,True,True,None,None,0,0.0,0,556637,None,,0,0,0,0,0.0,719,296,0,0.0,None,,0,3,0.0,-0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Nehemiah,0.0,630,232,0,0.0,0,False,0.0,726,296,744,False,0.0,725,295,,1,,None,45,470,285,p556637,0,0,None,0,,556637.jpg,1.0,484,216,0,0,0,241,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Oriola,0.0,719,297,False,None,0,0.0,a,0,6,36,2025-10-17,0.0,704,290,1,3058,35,2291,44,0.0,0.2,Oriola,0
0,2008-03-09,0,0,True,True,None,None,0,0,0,604988,None,,0,0,0,0,0.0,616,241,0,0,None,,0,2,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Freddie,0.0,476,191,0,0,0,False,0.0,625,241,761,False,0.0,623,241,,0,,None,40,733,202,p604988,0,0,None,0,,604988.jpg,0.0,633,241,0,0,0,241,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Simmonds,0.0,692,245,False,None,0,0,a,0,6,36,2024-07-01,0.0,586,238,0,1266,25,988,50,0.0,0.0,Simmonds,0
5,1991-06-15,9,317,True,True,None,None,5,0.35,36,60307,1,,0,0,0,0,554.2,33,30,120,8.46,None,,1,3,0.0,14.1,16,3.10,0.22,3.94,0.28,0.84,14.66,1.03,0.06,Pascal,7.3,18,6,10,0.71,1,False,101.0,110,64,783,False,335.0,195,79,,1276,,None,55,133,82,p60307,0,0,None,0,,60307.jpg,4.3,44,19,0,60,0,80,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Groß,0.8,211,72,False,None,14,0.99,a,24,6,36,2026-01-02,121.0,246,134,65,318001,4687,71770,16802,1.3,11.8,Groß,2
0,2008-04-20,0,11,True,True,None,None,0,0.0,3,597320,None,,0,0,0,0,5.1,449,216,7,6.85,None,,0,3,0.0,-0.5,0,0.03,0.03,0.03,0.03,0.00,1.04,1.02,0.0,Harry,0.0,655,252,2,1.96,0,False,1.8,475,215,795,False,10.2,467,207,,92,,None,45,495,305,p597320,0,0,None,0,,597320.jpg,1.3,434,192,0,3,0,241,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Howell,0.0,769,328,False,None,1,0.98,a,1,6,36,2025-04-11,2.0,453,223,4,922,15,458,43,0.0,0.9,Howell,0
1,1997-11-18,7,483,True,True,100,100,9,0.29,26,215059,None,,0,0,-2,2,50.0,354,1,0,0.0,None,,2,1,0.0,4.5,4,0.04,0.0,0.04,0.0,0.00,43.03,1.39,0.0,Robert,2.0,156,13,43,1.39,0,False,79.8,169,4,220,False,753.0,18,5,,2794,,2026-01-04T21:30:12.078705Z,48,354,13,p215059,0,0,None,0,,215059.jpg,3.4,137,17,0,277,1,200,False,90,2.9,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Lynch Sánchez,11.5,31,5,False,None,32,1.03,a,2,7,8,2023-08-05,0.0,759,86,108,1752035,1251,3132083,68736,0.4,22.5,Sánchez,3
0,2002-04-16,0,35,True,True,25,25,0,0.0,3,508479,None,,0,0,-2,2,0.0,644,84,0,0.0,None,,0,1,0.0,0.1,0,0.00,0.0,0.00,0.0,0.00,3.56,1.21,0.0,Filip,0.0,528,84,4,1.36,0,False,5.9,448,31,221,False,59.6,411,31,,264,Groin Injury - 25% chance of playing,2026-03-15T12:30:10.053086Z,43,605,27,p508479,0,0,None,0,,508479.jpg,2.0,341,32,0,23,0,58,False,6,2.05,https://www.chelseafc.com/en/news/article/liam-rosenior-delivers-the-latest-chelsea-team-news-ahead-of-man-city?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Jörgensen,0.2,409,57,False,None,2,0.68,d,0,7,8,2024-07-30,0.0,621,73,6,16390,7,28768,181,0.0,1.4,Jörgensen,0
0,2005-07-31,0,0,False,True,0,0,0,0,0,549939,None,,0,0,0,0,0.0,601,74,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mike,0.0,460,75,0,0,0,False,0.0,610,85,222,False,0.0,608,85,,0,Has joined RC Strasbourg on loan for the rest of the season.,2025-07-28T11:48:06.001822Z,40,717,64,p549939,0,0,None,0,,549939.jpg,0.0,618,85,0,0,0,21,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Penders,0.0,806,93,False,None,0,0,u,0,7,8,2024-08-27,0.0,571,60,0,0,0,344,1,0.0,0.0,Penders,0
0,2004-05-15,0,0,True,True,None,None,0,0,0,471798,None,,0,0,-1,1,0.0,539,38,0,0,None,,0,1,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Gabriel,0.0,392,41,0,0,0,False,0.0,553,54,223,False,0.0,551,54,,0,,None,39,770,83,p471798,0,0,None,0,,471798.jpg,0.0,562,54,0,0,0,229,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Słonina,0.1,472,70,False,None,0,0,a,0,7,8,2022-08-02,0.0,507,24,0,10243,33,13249,87,0.0,0.0,Slonina,0
3,1998-07-22,5,444,True,True,100,100,9,0.35,124,179268,None,,1,-1,1,-1,512.6,40,4,171,6.56,None,,0,2,0.0,2.5,3,3.07,0.12,5.33,0.21,2.26,35.28,1.35,0.09,Marc,1.0,260,83,32,1.23,1,False,129.4,61,10,224,False,513.4,90,39,,2346,,2026-02-11T13:00:09.713531Z,61,80,3,p179268,0,0,None,0,,179268.jpg,3.2,180,72,0,98,1,200,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Cucurella Saseta,14.6,23,7,False,None,27,1.04,a,47,7,8,2022-08-05,267.0,107,14,97,3030265,5188,3819707,55293,0.2,15.9,Cucurella,6
6,1999-12-08,11,479,True,True,25,25,8,0.38,77,225796,1,,0,0,1,-1,480.8,49,6,124,5.9,1,,1,2,0.0,0.1,0,3.15,0.15,4.17,0.2,1.02,28.24,1.34,0.05,Reece,0.0,800,264,20,0.95,2,False,103.8,105,28,225,False,446.4,127,56,,1892,Hamstring injury - 25% chance of playing,2026-03-17T08:30:10.494517Z,56,128,12,p225796,0,0,None,0,,225796.jpg,4.2,48,19,0,95,0,241,False,0,0.0,https://www.chelseafc.com/en/news/article/liam-rosenior-confirms-chelsea-team-news-for-manchester-united?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",James,6.1,63,19,False,None,20,0.95,d,47,7,8,2019-05-15,109.0,258,71,113,2188393,65,2228192,26338,0.0,20.2,James,4
1,1999-07-05,7,505,True,True,100,75,9,0.31,220,180736,None,,0,0,4,-4,108.3,275,80,255,8.66,None,,2,2,0.0,1.4,2,1.02,0.03,2.36,0.08,1.34,38.29,1.3,0.05,Trevoh,0.7,280,86,37,1.26,3,False,95.4,127,36,226,False,689.8,38,15,,2649,,2026-03-17T23:30:09.487098Z,54,158,18,p180736,0,0,None,0,,180736.jpg,4.3,43,17,0,113,1,241,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Chalobah,9.5,38,13,False,None,30,1.02,a,35,7,8,2018-02-16,156.0,202,50,133,4822583,2157,4009579,59800,0.1,24.6,Chalobah,3
0,2003-02-26,0,0,True,True,25,25,0,0,0,460028,None,,0,0,-3,3,0.0,764,262,0,0,None,,0,2,0.0,0.1,0,0.00,0,0.00,0,0.00,0.00,0,0,Levi,0.0,689,250,0,0,0,False,0.0,769,262,227,False,0.0,769,262,,0,Lack of match fitness - 25% chance of playing,2025-08-08T14:30:04.255160Z,47,389,66,p460028,0,0,None,0,,460028.jpg,0.0,770,262,0,0,0,241,False,0,0,https://www.chelseafc.com/en/news/article/liam-rosenior-delivers-the-latest-chelsea-team-news-ahead-of-brighton?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Samuels Colwill,0.1,481,175,False,None,0,0,d,0,7,8,2022-07-01,0.0,755,262,0,1324,19,30825,16,0.0,0.0,Colwill,0
3,2003-05-19,7,393,True,True,100,100,7,0.32,64,482609,None,,0,0,-1,1,370.2,80,17,112,5.06,None,,2,2,0.0,3.1,3,2.29,0.1,3.75,0.17,1.46,32.75,1.48,0.07,Malo,1.3,225,74,30,1.36,2,False,95.2,129,37,228,False,408.6,148,64,,1991,,2026-03-17T23:30:09.506423Z,49,330,54,p482609,0,0,None,0,,482609.jpg,3.1,189,77,0,110,1,73,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Gusto,1.9,144,56,False,None,23,1.04,a,48,7,8,2023-01-28,172.0,185,43,95,551350,1132,531366,16859,0.3,19.4,Gusto,2
0,2001-03-26,0,48,True,True,100,100,0,0.0,41,242880,None,,0,0,-1,1,7.9,439,156,48,9.19,None,,0,2,0.0,0.5,0,0.06,0.01,0.06,0.01,0.00,7.41,1.42,0.0,Benoît,0.0,554,231,10,1.91,0,False,11.4,421,150,229,False,102.8,371,141,,470,,2026-03-17T23:30:09.519518Z,44,539,113,p242880,0,0,None,0,,242880.jpg,0.9,511,175,0,16,0,73,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Badiashile Mukinayi,0.0,650,232,False,None,6,1.15,a,7,7,8,2023-01-05,2.0,449,168,7,9055,9,9802,74,0.0,1.6,B.Badiashile,2
1,2000-12-17,3,267,True,True,100,100,4,0.24,168,444463,None,,0,0,-1,1,64.2,335,113,187,11.32,None,,0,2,0.0,3.9,2,0.60,0.04,1.32,0.08,0.72,22.18,1.34,0.04,Wesley,1.7,187,65,21,1.27,0,False,57.7,250,84,230,False,440.4,129,58,,1487,,2026-02-21T18:30:08.885079Z,44,543,116,p444463,0,0,None,0,,444463.jpg,2.7,233,92,0,69,1,73,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Fofana,0.4,297,111,False,None,17,1.03,a,19,7,8,2022-08-31,72.0,305,92,60,135653,244,119575,4194,0.4,13.6,Fofana,5
0,2005-08-29,0,1,True,True,100,100,0,0.0,7,574458,None,,0,0,0,0,0.1,492,177,8,7.91,None,,0,2,0.0,0.5,0,0.00,0.0,0.35,0.35,0.35,1.42,1.4,0.35,Mamadou,0.0,640,247,3,2.97,0,False,1.3,486,170,231,False,6.2,479,171,Mamadou Sarr,91,,2025-08-11T01:09:37.642396Z,45,480,97,p574458,0,0,None,0,,574458.jpg,1.0,486,173,0,2,0,189,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Sarr,0.0,664,234,False,None,1,0.99,a,1,7,8,2025-06-09,7.0,430,164,2,3463,62,3742,170,0.0,0.4,M.Sarr,0
0,1997-09-24,2,129,True,True,100,100,2,0.24,79,109646,None,,0,0,-5,5,32.5,381,136,94,11.39,None,,0,2,0.0,0.5,0,0.40,0.05,0.50,0.06,0.11,12.16,1.47,0.01,Tosin,0.0,415,154,12,1.45,0,False,28.4,358,123,232,False,232.0,263,108,,743,,2026-02-09T15:30:09.138219Z,40,669,163,p109646,0,0,None,0,,109646.jpg,2.3,296,108,0,19,0,241,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Adarabioyo,0.3,349,128,False,None,7,0.85,a,15,7,8,2024-07-01,19.0,391,139,34,109373,161,223720,461,0.0,8.5,Tosin,2
